Image,YOLOv8 Detections,YOLOv8 Time (s),Faster R-CNN Detections,Faster R-CNN Time (s),SSD Detections,SSD Time (s)
0ca97b08bb473346.jpg,{},0.6236181259155273,{},0.03521609306335449,{},0.02662491798400879
a6c770c55743d796.jpg,"{'person': 1, 'microwave': 2, 'refrigerator': 1, 'vase': 1, 'bottle': 3, 'sink': 1, 'potted plant': 1}",0.6346008777618408,"{'Label 1': 1, 'Label 44': 6, 'Label 78': 1, 'Label 82': 3, 'Label 64': 1, 'Label 81': 1, 'Label 79': 1}",0.035335540771484375,{'SSD Object': 8},0.028310537338256836
92126929ec397b15.jpg,{'refrigerator': 1},0.6275424957275391,{'Label 82': 1},0.03436684608459473,{'SSD Object': 1},0.02505636215209961
b52dd50bf8371a4c.jpg,"{'refrigerator': 1, 'oven': 1, 'microwave': 1, 'bottle': 1, 'sink': 2}",0.6829497814178467,"{'Label 82': 1, 'Label 81': 6, 'Label 79': 1, 'Label 44': 1, 'Label 78': 1, 'Label 47': 1}",0.03505516052246094,{'SSD Object': 2},0.026726484298706055
0c3276102427c9c8.jpg,{},0.6301236152648926,{'Label 1': 1},0.035247087478637695,{},0.02657771110534668
3d94428eaf8808c2.jpg,"{'refrigerator': 1, 'chair': 1, 'microwave': 1, 'bottle': 3, 'oven': 1}",0.6318707466125488,"{'Label 82': 2, 'Label 62': 1, 'Label 44': 3, 'Label 86': 2, 'Label 79': 1}",0.03464531898498535,{'SSD Object': 2},0.027045249938964844
f638c52c804a1c0e.jpg,{'refrigerator': 1},0.6270148754119873,{},0.03390049934387207,{'SSD Object': 1},0.02580571174621582
088f1b6d8222a73b.jpg,"{'person': 3, 'refrigerator': 1}",0.6227433681488037,"{'Label 1': 3, 'Label 82': 1, 'Label 47': 5, 'Label 60': 3, 'Label 51': 1, 'Label 84': 1}",0.03492856025695801,{'SSD Object': 2},0.028374195098876953
0d5fe284d37c8c1c.jpg,"{'person': 1, 'cat': 1, 'remote': 1}",0.6251606941223145,"{'Label 1': 1, 'Label 17': 1, 'Label 18': 1}",0.03451275825500488,{'SSD Object': 1},0.026262283325195312
de9de4645e828adc.jpg,"{'clock': 1, 'vase': 4, 'couch': 1, 'cat': 1}",0.6286818981170654,"{'Label 86': 3, 'Label 85': 2, 'Label 84': 63, 'Label 64': 1, 'Label 44': 1, 'Label 88': 1, 'Label 51': 2}",0.03447127342224121,{'SSD Object': 1},0.029228687286376953
523.png,"{'chair': 3, 'tv': 1, 'laptop': 1, 'keyboard': 1}",0.6248712539672852,"{'Label 62': 2, 'Label 78': 1, 'Label 67': 1}",0.03471636772155762,{'SSD Object': 3},0.034079551696777344
8c6d17cf9b79b934.jpg,"{'refrigerator': 1, 'cat': 1, 'chair': 1}",0.6265308856964111,"{'Label 17': 1, 'Label 82': 2, 'Label 62': 1, 'Label 44': 1, 'Label 78': 1, 'Label 84': 1, 'Label 64': 1}",0.03436756134033203,{'SSD Object': 2},0.027001380920410156
d10cc9d127fd3a07.jpg,{'refrigerator': 1},0.6242737770080566,"{'Label 82': 3, 'Label 72': 1, 'Label 73': 1}",0.03438448905944824,{'SSD Object': 1},0.02480626106262207
7ce3da7b5c28e8aa.jpg,{'book': 5},0.6231141090393066,{'Label 84': 14},0.03497314453125,{'SSD Object': 2},0.02598881721496582
512e763b23503a34.jpg,"{'tv': 1, 'refrigerator': 6}",0.6240243911743164,"{'Label 72': 1, 'Label 82': 3, 'Label 44': 60, 'Label 47': 3, 'Label 84': 6}",0.03502535820007324,{'SSD Object': 1},0.026056528091430664
456b98a5010e4258.jpg,"{'suitcase': 1, 'hair drier': 1}",0.6217508316040039,{'Label 33': 3},0.03503251075744629,{'SSD Object': 1},0.02671360969543457
1aab7723fb953996.jpg,{},0.6281132698059082,"{'Label 62': 1, 'Label 67': 1}",0.034928083419799805,{},0.02662491798400879
865.png,"{'refrigerator': 1, 'bottle': 3, 'oven': 1}",0.6247227191925049,"{'Label 44': 7, 'Label 82': 1, 'Label 74': 1, 'Label 49': 2, 'Label 81': 1}",0.03499102592468262,{'SSD Object': 2},0.026819705963134766
Wood_Mode_Brookhaven_Hardware_Kitchen_Associates-3.png,{'knife': 1},0.6281397342681885,{},0.0351862907409668,{},0.026051998138427734
images.jpeg,{},0.6254653930664062,{},0.03628277778625488,{},0.0276339054107666
b0b08bdfbb3612db.jpg,"{'bottle': 10, 'refrigerator': 1}",0.628044605255127,"{'Label 44': 11, 'Label 82': 3}",0.0347905158996582,{'SSD Object': 3},0.026783227920532227
0d35451340e0ca84.jpg,{'potted plant': 1},0.6292750835418701,"{'Label 64': 1, 'Label 51': 1}",0.04195070266723633,{'SSD Object': 2},0.0263214111328125
0cc0d4d0bf52e7fc.jpg,"{'person': 1, 'bottle': 1}",0.6248540878295898,"{'Label 1': 1, 'Label 44': 1, 'Label 28': 1, 'Label 82': 1}",0.034442901611328125,{'SSD Object': 1},0.032892704010009766
images11.jpeg,{},0.6287014484405518,"{'Label 44': 2, 'Label 82': 1}",0.03459930419921875,{},0.026362895965576172
0d238ce3cf35573d.jpg,{},0.6274466514587402,{},0.03414583206176758,{},0.02756500244140625
3d0e9fdb22c5d471.jpg,"{'orange': 4, 'refrigerator': 1}",0.6263298988342285,{'Label 55': 4},0.03520822525024414,{},0.02680826187133789
09dcaaf01c06516b.jpg,"{'bottle': 7, 'refrigerator': 2}",0.6242899894714355,"{'Label 82': 4, 'Label 86': 1, 'Label 84': 2, 'Label 44': 8}",0.034722089767456055,{'SSD Object': 2},0.027191877365112305
03b377e1ea46fde9.jpg,{'refrigerator': 1},0.6251883506774902,"{'Label 82': 1, 'Label 62': 1, 'Label 51': 1}",0.03456878662109375,{'SSD Object': 1},0.02614879608154297
163bb8d48332438f.jpg,"{'microwave': 1, 'person': 2, 'refrigerator': 1, 'bottle': 1, 'oven': 1, 'bowl': 1, 'spoon': 1}",0.6232402324676514,"{'Label 1': 3, 'Label 78': 3, 'Label 82': 2, 'Label 51': 4, 'Label 79': 3, 'Label 44': 1, 'Label 75': 1, 'Label 84': 2}",0.0345759391784668,{'SSD Object': 4},0.02746725082397461
0b84642b319af1f3.jpg,"{'handbag': 1, 'chair': 2, 'tv': 1, 'wine glass': 2, 'bed': 1, 'dining table': 1, 'vase': 2}",0.6232099533081055,"{'Label 46': 2, 'Label 31': 1, 'Label 62': 3, 'Label 65': 2, 'Label 72': 1, 'Label 44': 1}",0.034750938415527344,{'SSD Object': 7},0.027132749557495117
0a6acb71e9635072.jpg,"{'potted plant': 3, 'bed': 2, 'vase': 2}",0.6239840984344482,"{'Label 86': 2, 'Label 64': 3, 'Label 65': 1, 'Label 62': 4, 'Label 67': 3, 'Label 63': 2, 'Label 81': 1}",0.034533023834228516,{'SSD Object': 1},0.02712106704711914
0071e79693904a8f.jpg,{},0.6258020401000977,{},0.03470945358276367,{},0.03649258613586426
b07a7a55e371416e.jpg,"{'bottle': 11, 'bowl': 1, 'refrigerator': 1}",0.6270358562469482,"{'Label 44': 12, 'Label 51': 1, 'Label 82': 1}",0.03474068641662598,{'SSD Object': 3},0.03511238098144531
8926f7f6295f09b0.jpg,"{'sink': 1, 'cup': 1}",0.6237201690673828,"{'Label 81': 1, 'Label 82': 1, 'Label 79': 1}",0.035318851470947266,{'SSD Object': 1},0.027431488037109375
00d343d4a829121c.jpg,"{'chair': 5, 'dining table': 1, 'person': 1}",0.6264069080352783,"{'Label 62': 6, 'Label 1': 1}",0.034863948822021484,{'SSD Object': 3},0.03542304039001465
00d4a6c8831ca56c.jpg,{},0.623666524887085,"{'Label 1': 4, 'Label 31': 2, 'Label 44': 2, 'Label 7': 1}",0.03581047058105469,{},0.04466533660888672
0cc04ceab034a0bc.jpg,"{'chair': 1, 'teddy bear': 1, 'remote': 1}",0.6254191398620605,"{'Label 62': 2, 'Label 16': 6, 'Label 15': 1, 'Label 72': 1}",0.03488636016845703,{'SSD Object': 1},0.027249813079833984
6bfd56bd4442737d.jpg,{},0.6285262107849121,{},0.03519868850708008,{'SSD Object': 1},0.026546478271484375
864.png,"{'chair': 5, 'dining table': 1, 'refrigerator': 1}",0.6253030300140381,"{'Label 62': 12, 'Label 44': 3, 'Label 31': 1, 'Label 67': 3, 'Label 82': 2}",0.03544306755065918,{'SSD Object': 5},0.03220367431640625
98286eeace774204.jpg,{'bottle': 7},0.6241409778594971,"{'Label 44': 13, 'Label 82': 2, 'Label 51': 2}",0.035958051681518555,{'SSD Object': 6},0.026831865310668945
a84db76292ae045a.jpg,"{'bottle': 1, 'refrigerator': 1}",0.6223771572113037,"{'Label 82': 1, 'Label 44': 2}",0.03612351417541504,{'SSD Object': 1},0.025789260864257812
DOR_S1_102.jpg,{},0.6248793601989746,{},0.03508138656616211,{'SSD Object': 1},0.024991989135742188
7ad5584aa00e667f.jpg,"{'refrigerator': 2, 'oven': 1}",0.6305816173553467,"{'Label 82': 1, 'Label 79': 7, 'Label 50': 2, 'Label 47': 1}",0.035016775131225586,{'SSD Object': 2},0.026988506317138672
6a6c4348e1313a0d.jpg,{'refrigerator': 1},0.6272928714752197,"{'Label 82': 1, 'Label 73': 1, 'Label 84': 1}",0.035269975662231445,{'SSD Object': 1},0.026113510131835938
0146a6b07d6b3160.jpg,"{'person': 1, 'refrigerator': 2, 'bowl': 3, 'knife': 1, 'dining table': 1}",0.6251609325408936,"{'Label 1': 2, 'Label 51': 5, 'Label 82': 4, 'Label 49': 2, 'Label 84': 2, 'Label 61': 2, 'Label 67': 2, 'Label 63': 1, 'Label 44': 4, 'Label 62': 3, 'Label 90': 1}",0.035132408142089844,{'SSD Object': 3},0.02700066566467285
06b7db73a7e952fc.jpg,"{'refrigerator': 3, 'oven': 1, 'sink': 1}",0.6280393600463867,"{'Label 79': 2, 'Label 82': 4, 'Label 81': 1}",0.03566312789916992,{'SSD Object': 2},0.027929067611694336
brilliant-modern-kitchen-cabinet-pulls-with-regard-to-contemporary-and-handles.jpg,{'fork': 1},0.627098560333252,"{'Label 86': 1, 'Label 81': 2, 'Label 64': 1, 'Label 44': 1}",0.03477215766906738,{'SSD Object': 1},0.026340246200561523
2692f108680f1daf.jpg,{'refrigerator': 1},0.6252431869506836,"{'Label 82': 1, 'Label 47': 1, 'Label 44': 2}",0.03484201431274414,{'SSD Object': 1},0.026749849319458008
a87aca1e7cedbff6.jpg,"{'bowl': 1, 'cup': 1}",0.6289644241333008,"{'Label 51': 1, 'Label 86': 2, 'Label 55': 1}",0.03453946113586426,{'SSD Object': 3},0.026109933853149414
853fe459e120ecbb.jpg,"{'refrigerator': 1, 'bottle': 1, 'sink': 1}",0.6259911060333252,"{'Label 82': 1, 'Label 44': 1, 'Label 81': 1, 'Label 90': 1}",0.0344851016998291,{'SSD Object': 3},0.0261538028717041
1c2868141487ec3c.jpg,"{'refrigerator': 1, 'microwave': 1, 'oven': 1, 'sink': 3}",0.6243290901184082,"{'Label 82': 1, 'Label 78': 1, 'Label 79': 1, 'Label 81': 2, 'Label 51': 1}",0.03460407257080078,{'SSD Object': 2},0.02609395980834961
0c2d5a23371dd746.jpg,"{'surfboard': 1, 'truck': 1, 'motorcycle': 1}",0.6246404647827148,"{'Label 8': 2, 'Label 4': 1, 'Label 3': 1, 'Label 64': 2, 'Label 42': 1}",0.03474617004394531,{'SSD Object': 2},0.027462482452392578
3df127ff760a9b10.jpg,"{'refrigerator': 1, 'chair': 5, 'microwave': 1, 'potted plant': 1, 'dining table': 2, 'wine glass': 2, 'sink': 1}",0.623629093170166,"{'Label 62': 6, 'Label 64': 1, 'Label 82': 1, 'Label 78': 1, 'Label 86': 2, 'Label 67': 4, 'Label 81': 4, 'Label 51': 1}",0.03456687927246094,{'SSD Object': 4},0.03211545944213867
9a06dc2325af63da.jpg,{},0.6225202083587646,{'Label 85': 3},0.034841299057006836,{},0.032317399978637695
0e9191e310909562.jpg,{},0.6234097480773926,{'Label 62': 1},0.034578800201416016,{},0.027239322662353516
f57bb9c762710434.jpg,"{'sink': 1, 'bottle': 1}",0.6263775825500488,"{'Label 81': 1, 'Label 44': 1}",0.034882307052612305,{'SSD Object': 1},0.03400444984436035
84ab4adfbd0683e5.jpg,"{'oven': 1, 'bowl': 1}",0.6251420974731445,"{'Label 79': 3, 'Label 51': 1}",0.03484654426574707,{'SSD Object': 1},0.03566694259643555
536016aff24a055e.jpg,{'bottle': 24},0.6285910606384277,"{'Label 44': 32, 'Label 82': 1, 'Label 51': 4, 'Label 47': 1, 'Label 85': 1}",0.035340309143066406,{'SSD Object': 7},0.034780025482177734
17930a007017e66d.jpg,{'person': 2},0.6264317035675049,"{'Label 62': 1, 'Label 79': 1, 'Label 1': 1}",0.03471636772155762,{},0.025394916534423828
DOR_S1_126.jpg,{},0.6266896724700928,{},0.03444528579711914,{},0.024883270263671875
25d512338c0d8027.jpg,{'vase': 2},0.6252834796905518,{'Label 86': 2},0.03498983383178711,{},0.02563190460205078
6c57df42d6f0e545.jpg,"{'bottle': 8, 'refrigerator': 1}",0.6303131580352783,"{'Label 44': 10, 'Label 82': 2, 'Label 78': 1}",0.03501129150390625,{'SSD Object': 3},0.026161670684814453
0410943ef1919f80.jpg,"{'chair': 4, 'person': 2, 'refrigerator': 1, 'bottle': 2, 'cup': 5, 'dining table': 1, 'vase': 2, 'clock': 1, 'oven': 1, 'microwave': 1}",0.6297955513000488,"{'Label 1': 2, 'Label 47': 10, 'Label 85': 1, 'Label 67': 2, 'Label 44': 6, 'Label 62': 2, 'Label 82': 2, 'Label 51': 1, 'Label 86': 1, 'Label 77': 1}",0.03522610664367676,{'SSD Object': 3},0.027016639709472656
8a70d9f29670b9b5.jpg,"{'refrigerator': 1, 'oven': 1, 'microwave': 1}",0.6243350505828857,"{'Label 82': 1, 'Label 78': 1, 'Label 79': 1, 'Label 31': 1, 'Label 86': 1}",0.03517484664916992,{'SSD Object': 2},0.026386022567749023
0bb4903984e44915.jpg,"{'microwave': 1, 'cup': 1}",0.6232082843780518,"{'Label 79': 1, 'Label 7': 1, 'Label 1': 1, 'Label 10': 1}",0.03629350662231445,{'SSD Object': 2},0.02674722671508789
0d2e49086e83c259.jpg,{'refrigerator': 1},0.6276123523712158,"{'Label 82': 1, 'Label 79': 1}",0.036383628845214844,{'SSD Object': 1},0.032732248306274414
0d2dfc3c5325f672.jpg,"{'sink': 2, 'cup': 2}",0.6316053867340088,"{'Label 81': 3, 'Label 47': 2, 'Label 73': 1}",0.0350492000579834,{'SSD Object': 1},0.028359413146972656
000c9e454bbf6d0d.jpg,{'oven': 1},0.6336948871612549,"{'Label 1': 1, 'Label 82': 1}",0.03505301475524902,{'SSD Object': 1},0.03515625
e2e8a34b81f98b9c.jpg,{'teddy bear': 1},0.6315371990203857,{'Label 88': 1},0.034898996353149414,{'SSD Object': 1},0.027652978897094727
07d963c889fe0158.jpg,{'bottle': 2},0.6376495361328125,"{'Label 47': 3, 'Label 44': 6, 'Label 82': 1, 'Label 54': 2}",0.034764766693115234,{'SSD Object': 1},0.027073383331298828
0f9adcc7c8017fa0.jpg,"{'potted plant': 1, 'sink': 2, 'clock': 1, 'bottle': 2}",0.6305418014526367,"{'Label 64': 2, 'Label 81': 2, 'Label 44': 5, 'Label 85': 1, 'Label 86': 1}",0.0348505973815918,{'SSD Object': 1},0.02727198600769043
01b15d5fcabae5b0.jpg,"{'refrigerator': 1, 'chair': 5, 'couch': 1, 'dining table': 1, 'microwave': 1, 'potted plant': 1}",0.6382086277008057,"{'Label 62': 8, 'Label 82': 1, 'Label 67': 3, 'Label 64': 2, 'Label 63': 2}",0.0350344181060791,{'SSD Object': 8},0.026630878448486328
0d5fc81161830bb0.jpg,"{'person': 2, 'book': 1, 'chair': 1, 'dining table': 1}",0.6286697387695312,"{'Label 1': 2, 'Label 62': 1, 'Label 84': 1, 'Label 87': 1, 'Label 31': 1, 'Label 82': 1, 'Label 67': 1}",0.034852027893066406,{'SSD Object': 3},0.027697324752807617
0d3dfbc4ebcd01be.jpg,"{'person': 1, 'vase': 1, 'tv': 1, 'potted plant': 1}",0.6296727657318115,"{'Label 1': 1, 'Label 86': 5, 'Label 64': 1}",0.03998541831970215,{'SSD Object': 1},0.0273740291595459
0bc37b99b3e65f06.jpg,"{'toilet': 1, 'bottle': 3, 'cup': 1}",0.6300044059753418,"{'Label 44': 5, 'Label 70': 1, 'Label 47': 2, 'Label 89': 1, 'Label 1': 1}",0.035147666931152344,{'SSD Object': 3},0.026337862014770508
0c2273e5f9ab0e67.jpg,{},0.6309425830841064,{'Label 64': 2},0.03512978553771973,{},0.026853322982788086
187fef6c8b9b9429.jpg,"{'bottle': 1, 'sink': 1, 'refrigerator': 1}",0.6243898868560791,"{'Label 81': 1, 'Label 44': 1, 'Label 79': 1, 'Label 90': 1}",0.034223318099975586,{'SSD Object': 1},0.025861024856567383
459eb80a93786a39.jpg,"{'refrigerator': 1, 'banana': 1}",0.626908540725708,"{'Label 59': 1, 'Label 79': 1, 'Label 51': 1, 'Label 84': 1}",0.03582286834716797,{'SSD Object': 2},0.028171539306640625
33504d37e7a2553c.jpg,"{'chair': 2, 'vase': 1, 'book': 5}",0.6306042671203613,"{'Label 86': 1, 'Label 62': 1, 'Label 84': 16, 'Label 20': 1, 'Label 64': 1, 'Label 81': 1, 'Label 53': 1}",0.03571963310241699,{'SSD Object': 2},0.02653360366821289
b331277ae70fd966.jpg,"{'bottle': 16, 'refrigerator': 1}",0.6376547813415527,"{'Label 44': 26, 'Label 82': 2, 'Label 84': 1}",0.035103797912597656,{'SSD Object': 7},0.0269315242767334
0cddd3b472bc04cc.jpg,{},0.6183619499206543,{'Label 64': 2},0.03454160690307617,{'SSD Object': 1},0.025973796844482422
7ab035622c40f329.jpg,{'bottle': 9},0.6235573291778564,"{'Label 82': 1, 'Label 44': 11, 'Label 51': 2, 'Label 84': 1}",0.03478670120239258,{'SSD Object': 6},0.02584099769592285
83d7b3506a2708ad.jpg,"{'person': 2, 'toilet': 1, 'tennis racket': 1}",0.624992847442627,"{'Label 1': 3, 'Label 85': 1, 'Label 62': 1}",0.03490114212036133,{'SSD Object': 3},0.03404736518859863
1a0dd0f52cd4b067.jpg,"{'bed': 1, 'remote': 1}",0.6250288486480713,"{'Label 65': 2, 'Label 15': 1}",0.03452610969543457,{'SSD Object': 2},0.025760889053344727
16233e1005afe696.jpg,"{'handbag': 2, 'bed': 1}",0.6264133453369141,"{'Label 79': 1, 'Label 82': 2, 'Label 85': 2}",0.03514289855957031,{'SSD Object': 1},0.02743673324584961
8896b5a5c0abaf84.jpg,"{'bowl': 1, 'refrigerator': 1, 'bottle': 2}",0.6332931518554688,"{'Label 82': 6, 'Label 46': 13, 'Label 51': 1, 'Label 44': 7, 'Label 86': 1}",0.034583091735839844,{'SSD Object': 3},0.02686452865600586
226ca7062160972c.jpg,"{'refrigerator': 1, 'wine glass': 2, 'bottle': 1}",0.6212060451507568,"{'Label 46': 4, 'Label 82': 1, 'Label 86': 2, 'Label 44': 1}",0.034810781478881836,{'SSD Object': 1},0.02536296844482422
bed55d09557e4f8e.jpg,"{'person': 1, 'refrigerator': 1, 'chair': 1, 'oven': 1}",0.6272623538970947,"{'Label 1': 2, 'Label 82': 1, 'Label 62': 1, 'Label 47': 1, 'Label 44': 1, 'Label 51': 2, 'Label 79': 1}",0.03473997116088867,{'SSD Object': 2},0.026241779327392578
0bf01ee25888cb45.jpg,{'sink': 1},0.6235668659210205,{'Label 13': 1},0.03504490852355957,{},0.034444332122802734
e461e568de435325.jpg,{'refrigerator': 1},0.6228384971618652,"{'Label 82': 1, 'Label 81': 1, 'Label 79': 3, 'Label 85': 1}",0.0359492301940918,{'SSD Object': 3},0.025552988052368164
e7667c571440ca5e.jpg,{},0.6218540668487549,"{'Label 33': 1, 'Label 79': 1}",0.03570699691772461,{'SSD Object': 1},0.025708436965942383
0c8ebd9431edd552.jpg,{},0.6222202777862549,{'Label 1': 1},0.03608822822570801,{},0.025864839553833008
2100e86484efda14.jpg,{'person': 1},0.6249103546142578,{'Label 1': 1},0.0361020565032959,{'SSD Object': 1},0.026782989501953125
120c69125d2577bc.jpg,{'refrigerator': 1},0.6248607635498047,{'Label 82': 1},0.0367274284362793,{'SSD Object': 1},0.025097370147705078
1a8f7e65a3ffba8e.jpg,"{'bottle': 1, 'bed': 1}",0.6341125965118408,"{'Label 44': 1, 'Label 85': 1, 'Label 51': 1, 'Label 84': 1, 'Label 47': 1}",0.03506612777709961,{},0.03537106513977051
0c3673f52f7fbe00.jpg,"{'person': 1, 'refrigerator': 1}",0.6409459114074707,"{'Label 1': 2, 'Label 82': 1, 'Label 62': 1, 'Label 31': 1}",0.03533601760864258,{'SSD Object': 2},0.02623915672302246
1a0b468e0a8e9526.jpg,"{'person': 1, 'hair drier': 1, 'cat': 1, 'refrigerator': 2}",0.6297829151153564,"{'Label 82': 2, 'Label 1': 2}",0.03491497039794922,{'SSD Object': 3},0.027086257934570312
c8c31e9cb1954ee8.jpg,"{'person': 1, 'bottle': 1}",0.6283128261566162,"{'Label 1': 1, 'Label 84': 3, 'Label 51': 1, 'Label 62': 3, 'Label 67': 1, 'Label 44': 1, 'Label 52': 1, 'Label 82': 1}",0.03507375717163086,{'SSD Object': 2},0.027116060256958008
0779f34fe1c7970c.jpg,"{'bottle': 6, 'bowl': 3, 'refrigerator': 1}",0.6274545192718506,"{'Label 44': 14, 'Label 51': 4, 'Label 54': 1, 'Label 82': 1, 'Label 47': 2, 'Label 85': 1, 'Label 81': 1}",0.03465533256530762,{'SSD Object': 6},0.02818465232849121
00a5be32d303e480.jpg,"{'person': 3, 'chair': 1}",0.6282467842102051,"{'Label 1': 5, 'Label 41': 2, 'Label 62': 2}",0.03501105308532715,{'SSD Object': 2},0.026776790618896484
0ca1e90f230f7fee.jpg,{},0.6235482692718506,{'Label 82': 1},0.034499168395996094,{},0.025776147842407227
0eae0b36fa39d844.jpg,"{'chair': 4, 'dining table': 1}",0.631528377532959,"{'Label 62': 6, 'Label 67': 1, 'Label 84': 1}",0.034471750259399414,{'SSD Object': 6},0.03194832801818848
00f6a80e7f1a229a.jpg,{'person': 1},0.6293160915374756,"{'Label 47': 1, 'Label 84': 4, 'Label 1': 1, 'Label 82': 2, 'Label 78': 1, 'Label 62': 2}",0.03477358818054199,{},0.026869773864746094
d52cff49e505d160.jpg,"{'refrigerator': 1, 'bottle': 4}",0.6308348178863525,"{'Label 82': 2, 'Label 44': 8, 'Label 47': 4, 'Label 51': 1}",0.03484845161437988,{'SSD Object': 1},0.025969743728637695
042534f23997f148.jpg,"{'microwave': 1, 'sink': 1, 'oven': 2, 'refrigerator': 1}",0.6300451755523682,"{'Label 78': 2, 'Label 82': 2, 'Label 81': 3, 'Label 79': 3}",0.034766435623168945,{'SSD Object': 3},0.02625417709350586
04fe0d2194377b61.jpg,{'book': 7},0.6309165954589844,"{'Label 84': 5, 'Label 82': 1}",0.03476381301879883,{'SSD Object': 1},0.026943445205688477
02ef3baaf3950a6f.jpg,"{'chair': 1, 'vase': 1, 'scissors': 1, 'mouse': 1, 'tv': 1, 'keyboard': 1, 'laptop': 1, 'cell phone': 1, 'potted plant': 1, 'bottle': 1}",0.6254317760467529,"{'Label 62': 3, 'Label 86': 1, 'Label 72': 1, 'Label 64': 1, 'Label 74': 2, 'Label 87': 1, 'Label 84': 9, 'Label 67': 1, 'Label 44': 1, 'Label 77': 1}",0.03484773635864258,{'SSD Object': 3},0.02767777442932129
8ce7545def57cf8d.jpg,"{'refrigerator': 1, 'bottle': 9}",0.6282110214233398,"{'Label 44': 10, 'Label 82': 1, 'Label 86': 1, 'Label 64': 1, 'Label 51': 1}",0.03476214408874512,{'SSD Object': 5},0.025934457778930664
994a97bc1ec49cf2.jpg,{'book': 7},0.6246914863586426,"{'Label 84': 99, 'Label 82': 1}",0.03497147560119629,{'SSD Object': 3},0.03368568420410156
4736100d6746b54f.jpg,{},0.6420023441314697,{},0.035733938217163086,{},0.025963544845581055
506bd74062053978.jpg,"{'cup': 4, 'vase': 2, 'bowl': 2, 'toilet': 1}",0.6244382858276367,"{'Label 86': 3, 'Label 85': 10, 'Label 47': 4, 'Label 62': 1, 'Label 67': 2, 'Label 81': 2, 'Label 51': 3, 'Label 63': 1}",0.0347902774810791,{'SSD Object': 1},0.02734065055847168
354ed4678a4c3714.jpg,{},0.6262519359588623,{'Label 82': 1},0.03459477424621582,{},0.02654099464416504
dde951a43a8333ab.jpg,"{'refrigerator': 1, 'bottle': 13}",0.6262474060058594,"{'Label 44': 17, 'Label 82': 1, 'Label 85': 1}",0.034923553466796875,{'SSD Object': 5},0.026731491088867188
5bd7f210fa544a9f.jpg,"{'person': 2, 'bottle': 4, 'refrigerator': 1}",0.626906156539917,"{'Label 1': 2, 'Label 44': 8, 'Label 82': 1, 'Label 31': 1}",0.03498673439025879,{'SSD Object': 7},0.026786327362060547
0ae42210e7fc02af.jpg,{'refrigerator': 2},0.6231412887573242,"{'Label 16': 1, 'Label 81': 1, 'Label 82': 2}",0.03500795364379883,{'SSD Object': 2},0.02640986442565918
6837b091e0f14ade.jpg,"{'refrigerator': 1, 'oven': 1, 'sink': 1}",0.6313097476959229,"{'Label 82': 2, 'Label 79': 3, 'Label 81': 1}",0.034834861755371094,{'SSD Object': 2},0.03335213661193848
4508de4f680374a7.jpg,"{'refrigerator': 1, 'chair': 2, 'dining table': 1}",0.6237442493438721,"{'Label 79': 2, 'Label 31': 1, 'Label 82': 2, 'Label 62': 4}",0.03469061851501465,{'SSD Object': 3},0.02604961395263672
5d01f4dc0aebf2fa.jpg,{'oven': 1},0.6281032562255859,"{'Label 82': 1, 'Label 79': 1}",0.03499603271484375,{'SSD Object': 2},0.025220632553100586
fe5956b82ea1360d.jpg,"{'toothbrush': 3, 'sink': 1, 'bowl': 1}",0.622509241104126,"{'Label 81': 1, 'Label 47': 3, 'Label 90': 2, 'Label 78': 1, 'Label 51': 2, 'Label 72': 1, 'Label 80': 1}",0.03456401824951172,{},0.026080846786499023
8926769ff83061b5.jpg,{'refrigerator': 1},0.6221246719360352,"{'Label 82': 1, 'Label 78': 1}",0.0355684757232666,{'SSD Object': 1},0.024654865264892578
397.png,"{'chair': 2, 'dining table': 1}",0.6248233318328857,"{'Label 62': 2, 'Label 84': 6, 'Label 82': 1, 'Label 67': 1, 'Label 31': 1}",0.03528904914855957,{'SSD Object': 2},0.026743173599243164
1664c338a8380c25.jpg,"{'microwave': 1, 'oven': 2, 'bowl': 2, 'potted plant': 2, 'knife': 3}",0.6275014877319336,"{'Label 78': 2, 'Label 79': 5, 'Label 64': 3, 'Label 51': 1, 'Label 49': 16, 'Label 81': 2, 'Label 44': 5, 'Label 85': 1, 'Label 50': 6, 'Label 47': 1, 'Label 82': 1}",0.03505349159240723,{'SSD Object': 3},0.038224220275878906
520.png,"{'bed': 1, 'chair': 1}",0.6223163604736328,"{'Label 62': 2, 'Label 65': 1, 'Label 63': 2, 'Label 1': 1}",0.03632664680480957,{'SSD Object': 2},0.03058004379272461
0dc660f9d10b8e64.jpg,"{'chair': 2, 'bowl': 2, 'wine glass': 2, 'dining table': 1, 'sink': 1, 'potted plant': 1}",0.6252825260162354,"{'Label 51': 2, 'Label 67': 1, 'Label 46': 1, 'Label 81': 3, 'Label 62': 2, 'Label 86': 1, 'Label 47': 2, 'Label 64': 3}",0.036307334899902344,{'SSD Object': 3},0.03246498107910156
0ea71c0967f66a86.jpg,{},0.6221709251403809,{},0.03511691093444824,{},0.02640700340270996
0a9999a432bd9e50.jpg,"{'person': 1, 'cup': 1, 'chair': 1, 'sink': 1}",0.63104248046875,"{'Label 1': 1, 'Label 62': 1, 'Label 81': 4, 'Label 63': 1, 'Label 82': 1, 'Label 88': 1, 'Label 79': 1}",0.03479361534118652,{'SSD Object': 2},0.03814053535461426
